Date,Price
1999-08-10,853270628
1999-08-11,543300197
1999-08-12,711844686
1999-08-13,519147062
1999-08-14,983627839
1999-08-15,859111518
1999-08-16,651885025
1999-08-17,867396255
1999-08-18,596389766
1999-08-19,640389018
1999-08-20,617973944
1999-08-21,763875158
1999-08-22,619399014
1999-08-23,508316320
1999-08-24,772998079
1999-08-25,810555876
1999-08-26,932989815
1999-08-27,735094850
1999-08-28,672449286
1999-08-29,505227148
1999-08-30,974848042
1999-08-31,892965959
1999-09-01,532904661
1999-09-02,615652233
1999-09-03,553443749
1999-09-04,537215032
1999-09-05,858995836
1999-09-06,772314833
1999-09-07,982970651
1999-09-08,895846991
1999-09-09,821989543
1999-09-10,992793559
1999-09-11,746480072
1999-09-12,814563429
1999-09-13,595939632
1999-09-14,776122869
1999-09-15,522918932
1999-09-16,788638310
1999-09-17,652782476
1999-09-18,848939977
1999-09-19,677079253
1999-09-20,864160743
1999-09-21,974514541
1999-09-22,658530344
1999-09-23,575697057
1999-09-24,818659884
1999-09-25,505419514
1999-09-26,644216566
1999-09-27,974006375
1999-09-28,980136692
1999-09-29,739227145
1999-09-30,675602392
1999-10-01,821551747
1999-10-02,937896980
1999-10-03,939476216
1999-10-04,622861257
1999-10-05,746153708
1999-10-06,965686777
1999-10-07,509958149
1999-10-08,775228386
1999-10-09,709711515
1999-10-10,845611561
1999-10-11,821156101
1999-10-12,647347374
1999-10-13,989439013
1999-10-14,834245341
1999-10-15,556681419
1999-10-16,890805845
1999-10-17,970646022
1999-10-18,649489907
1999-10-19,640160100
1999-10-20,894377389
1999-10-21,645958141
1999-10-22,948773941
1999-10-23,994622872
1999-10-24,708634731
1999-10-25,728377905
1999-10-26,594583169
1999-10-27,736397355
1999-10-28,963436921
1999-10-29,737738994
1999-10-30,717052474
1999-10-31,877619158
1999-11-01,607604118
1999-11-02,580125389
1999-11-03,648687184
1999-11-04,684184728
1999-11-05,749672750
1999-11-06,604408854
1999-11-07,935250959
1999-11-08,853954272
1999-11-09,587705521
1999-11-10,511517413
1999-11-11,993607377
1999-11-12,575974666
1999-11-13,688104719
1999-11-14,734618314
1999-11-15,858027050
1999-11-16,831109438
1999-11-17,762103779
1999-11-18,683866891
1999-11-19,849824394
1999-11-20,505826012
1999-11-21,952994762
1999-11-22,978207779
1999-11-23,781371961
1999-11-24,787821104
1999-11-25,599640133
1999-11-26,567152899
1999-11-27,996479771
1999-11-28,941986881
1999-11-29,591486420
1999-11-30,610283512
1999-12-01,963031198
1999-12-02,866514196
1999-12-03,639967499
1999-12-04,993744039
1999-12-05,606449578
1999-12-06,913462623
1999-12-07,565748481
1999-12-08,585874667
1999-12-09,991192781
1999-12-10,938001074
1999-12-11,599752206
1999-12-12,889307582
1999-12-13,853616705
1999-12-14,862940024
1999-12-15,818439806
1999-12-16,619385372
1999-12-17,707581848
1999-12-18,578346415
1999-12-19,689808591
1999-12-20,521991524
1999-12-21,699848171
1999-12-22,708127907
1999-12-23,946626631
1999-12-24,956173975
1999-12-25,852702413
1999-12-26,628571300
1999-12-27,969044873
1999-12-28,731845168
1999-12-29,812284892
1999-12-30,989847047
1999-12-31,691744357
2000-01-01,825127661
2000-01-02,593327262
2000-01-03,619870571
2000-01-04,564194674
2000-01-05,805220979
2000-01-06,886095998
2000-01-07,691759760
2000-01-08,504248714
2000-01-09,775634998
2000-01-10,865875034
2000-01-11,800970294
2000-01-12,977304204
2000-01-13,591490204
2000-01-14,835262019
2000-01-15,849766873
2000-01-16,691236531
2000-01-17,650077136
2000-01-18,535765290
2000-01-19,558111980
2000-01-20,931762806
2000-01-21,646298402
2000-01-22,951779674
2000-01-23,561265078
2000-01-24,969759532
2000-01-25,927041299
2000-01-26,973264694
2000-01-27,549274636
2000-01-28,636270515
2000-01-29,760556491
2000-01-30,953965772
2000-01-31,549620558
2000-02-01,946009996
2000-02-02,997643416
2000-02-03,906243586
2000-02-04,895699528
2000-02-05,626869662
2000-02-06,731676546
2000-02-07,591723792
2000-02-08,616282295
2000-02-09,640854145
2000-02-10,734343838
2000-02-11,996143812
2000-02-12,941037938
2000-02-13,827902093
2000-02-14,706128654
2000-02-15,572467157
2000-02-16,850589652
2000-02-17,618545831
2000-02-18,607116957
2000-02-19,772760313
2000-02-20,814753312
2000-02-21,768095603
2000-02-22,595572025
2000-02-23,577955526
2000-02-24,590876500
2000-02-25,773447320
2000-02-26,937239689
2000-02-27,702102677
2000-02-28,883244260
2000-02-29,574957093
2000-03-01,976209059
2000-03-02,502739875
2000-03-03,616781831
2000-03-04,976903291
2000-03-05,924920552
2000-03-06,512275385
2000-03-07,575431643
2000-03-08,642153773
2000-03-09,511446343
2000-03-10,865144798
2000-03-11,730810331
2000-03-12,805139027
2000-03-13,760290848
2000-03-14,891559053
2000-03-15,942452379
2000-03-16,795633931
2000-03-17,878243692
2000-03-18,785284159
2000-03-19,930062397
2000-03-20,985145080
2000-03-21,679847856
2000-03-22,862536940
2000-03-23,900102671
2000-03-24,956245709
2000-03-25,858497058
2000-03-26,560643920
2000-03-27,924610213
2000-03-28,882490790
2000-03-29,511319680
2000-03-30,797844424
2000-03-31,677646049
2000-04-01,869799968
2000-04-02,783351338
2000-04-03,989268568
2000-04-04,944834825
2000-04-05,801798254
2000-04-06,773114617
2000-04-07,726869571
2000-04-08,963464434
2000-04-09,624326077
2000-04-10,871085578
2000-04-11,824439061
2000-04-12,935364335
2000-04-13,962486334
2000-04-14,707846662
2000-04-15,957968650
2000-04-16,934168056
2000-04-17,575748430
2000-04-18,692375060
2000-04-19,958191518
2000-04-20,998573477
2000-04-21,925734270
2000-04-22,987226069
2000-04-23,834939645
2000-04-24,971962398
2000-04-25,941724392
2000-04-26,949269144
2000-04-27,951397288
2000-04-28,758188620
2000-04-29,589653493
2000-04-30,607428759
2000-05-01,662942714
2000-05-02,514684757
2000-05-03,609609958
2000-05-04,517087817
2000-05-05,867860861
2000-05-06,819214648
2000-05-07,937219313
2000-05-08,871303161
2000-05-09,971577609
2000-05-10,526927808
2000-05-11,648855526
2000-05-12,559300813
2000-05-13,778556956
2000-05-14,959220694
2000-05-15,967464764
2000-05-16,617226067
2000-05-17,953300430
2000-05-18,884526351
2000-05-19,640883890
2000-05-20,581581414
2000-05-21,816054583
2000-05-22,887210823
2000-05-23,679501810
2000-05-24,687114491
2000-05-25,669508000
2000-05-26,777169836
2000-05-27,851179914
2000-05-28,803269769
2000-05-29,785269673
2000-05-30,772483083
2000-05-31,986060300
2000-06-01,833402419
2000-06-02,897747314
2000-06-03,517865621
2000-06-04,572367629
2000-06-05,693447426
2000-06-06,776357634
2000-06-07,650460575
2000-06-08,643954481
2000-06-09,533138246
2000-06-10,982557846
2000-06-11,674112510
2000-06-12,878426827
2000-06-13,517607461
2000-06-14,550682987
2000-06-15,626075852
2000-06-16,514616561
2000-06-17,832146363
2000-06-18,924766734
2000-06-19,944706274
2000-06-20,947021663
2000-06-21,828757056
2000-06-22,889519572
2000-06-23,699762566
2000-06-24,674946449
2000-06-25,784992390
2000-06-26,910594685
2000-06-27,708696325
2000-06-28,556882714
2000-06-29,637638820
2000-06-30,991635964
2000-07-01,937840808
2000-07-02,553616738
2000-07-03,746321795
2000-07-04,546707293
2000-07-05,522875422
2000-07-06,832394406
2000-07-07,631673027
2000-07-08,815501724
2000-07-09,802187050
2000-07-10,966762298
2000-07-11,757132974
2000-07-12,794807829
2000-07-13,525271941
2000-07-14,894256804
2000-07-15,862114014
2000-07-16,511141159
2000-07-17,655307204
2000-07-18,866355217
2000-07-19,996749967
2000-07-20,584348908
2000-07-21,795121389
2000-07-22,801864868
2000-07-23,738024023
2000-07-24,978180401
2000-07-25,856622806
2000-07-26,917555599
2000-07-27,813088327
2000-07-28,792687856
2000-07-29,667281104
2000-07-30,906432580
2000-07-31,575341647
2000-08-01,858139356
2000-08-02,629032955
2000-08-03,668102253
2000-08-04,616578687
2000-08-05,575414020
2000-08-06,898144664
2000-08-07,680638146
2000-08-08,769860226
2000-08-09,778745455
2000-08-10,528550634
2000-08-11,518480619
2000-08-12,686335375
2000-08-13,524069529
2000-08-14,516224653
2000-08-15,828122987
2000-08-16,510490487
2000-08-17,652028714
2000-08-18,536811870
2000-08-19,989015940
2000-08-20,812082382
2000-08-21,533361876
2000-08-22,703301568
2000-08-23,879583740
2000-08-24,773987338
2000-08-25,980000049
2000-08-26,766585688
2000-08-27,505393915
2000-08-28,876581822
2000-08-29,763288860
2000-08-30,689003284
2000-08-31,784155921
2000-09-01,938524879
2000-09-02,552847152
2000-09-03,870988480
2000-09-04,888511352
2000-09-05,642919485
2000-09-06,819563476
2000-09-07,920238812
2000-09-08,728823826
2000-09-09,546983422
2000-09-10,585228789
2000-09-11,812204786
2000-09-12,964327317
2000-09-13,854069665
2000-09-14,857702271
2000-09-15,813180997
2000-09-16,973648130
2000-09-17,852699237
2000-09-18,941186793
2000-09-19,820343937
2000-09-20,841545711
2000-09-21,761362644
2000-09-22,900948362
2000-09-23,969307649
2000-09-24,801949003
2000-09-25,606945102
2000-09-26,652171379
2000-09-27,600427816
2000-09-28,877137486
2000-09-29,658772233
2000-09-30,658664729
2000-10-01,803312846
2000-10-02,868098021
2000-10-03,743449306
2000-10-04,519644811
2000-10-05,875852454
2000-10-06,718051849
2000-10-07,798822091
2000-10-08,957920882
2000-10-09,790263019
2000-10-10,714122273
2000-10-11,903550354
2000-10-12,629622544
2000-10-13,679470602
2000-10-14,899958888
2000-10-15,602781453
2000-10-16,576466926
2000-10-17,885844014
2000-10-18,831843403
2000-10-19,865073764
2000-10-20,949825913
2000-10-21,977014938
2000-10-22,699918321
2000-10-23,939455755
2000-10-24,801178153
2000-10-25,796070669
2000-10-26,941089604
2000-10-27,956454343
2000-10-28,681908232
2000-10-29,830772301
2000-10-30,704310035
2000-10-31,824096287
2000-11-01,817336149
2000-11-02,902291363
2000-11-03,550011983
2000-11-04,748853356
2000-11-05,896486767
2000-11-06,594480089
2000-11-07,905151826
2000-11-08,909433676
2000-11-09,594583078
2000-11-10,716631764
2000-11-11,517056485
2000-11-12,562583939
2000-11-13,708516717
2000-11-14,757676976
2000-11-15,618807447
2000-11-16,537364947
2000-11-17,939770890
2000-11-18,838842809
2000-11-19,584292994
2000-11-20,719236182
2000-11-21,744017975
2000-11-22,967021829
2000-11-23,710104303
2000-11-24,847800447
2000-11-25,735534760
2000-11-26,718359884
2000-11-27,926779825
2000-11-28,945364555
2000-11-29,717990493
2000-11-30,506930918
2000-12-01,545998718
2000-12-02,706380425
2000-12-03,918734599
2000-12-04,877046903
2000-12-05,856912770
2000-12-06,587296475
2000-12-07,753261699
2000-12-08,520588600
2000-12-09,743499853
2000-12-10,659434644
2000-12-11,993196760
2000-12-12,523975899
2000-12-13,864868713
2000-12-14,640416339
2000-12-15,527141558
2000-12-16,967963927
2000-12-17,882286329
2000-12-18,834580544
2000-12-19,760117930
2000-12-20,649415440
2000-12-21,639637143
2000-12-22,817237039
2000-12-23,845996241
2000-12-24,703190262
2000-12-25,819102728
2000-12-26,695721520
2000-12-27,517018085
2000-12-28,857945857
2000-12-29,765314087
2000-12-30,905808928
2000-12-31,822768335
2001-01-01,504606312
2001-01-02,883954176
2001-01-03,768601510
2001-01-04,604793931
2001-01-05,843689689
2001-01-06,853107649
2001-01-07,815784114
2001-01-08,939184446
2001-01-09,774402448
2001-01-10,907704171
2001-01-11,815263128
2001-01-12,893448692
2001-01-13,691060931
2001-01-14,937000410
2001-01-15,575456532
2001-01-16,734768886
2001-01-17,555520882
2001-01-18,937060199
2001-01-19,928380124
2001-01-20,757620889
2001-01-21,697214417
2001-01-22,595989989
2001-01-23,542069122
2001-01-24,825293635
2001-01-25,780247765
2001-01-26,560604241
2001-01-27,501929125
2001-01-28,587973305
2001-01-29,853240595
2001-01-30,869856183
2001-01-31,557062584
2001-02-01,604200972
2001-02-02,696954138
2001-02-03,586337340
2001-02-04,563854240
2001-02-05,551882370
2001-02-06,819233687
2001-02-07,601957781
2001-02-08,650116946
2001-02-09,966736082
2001-02-10,672549287
2001-02-11,777777045
2001-02-12,812239602
2001-02-13,564739134
2001-02-14,684751273
2001-02-15,626899681
2001-02-16,587666636
2001-02-17,808764128
2001-02-18,833398218
2001-02-19,700625337
2001-02-20,789604131
2001-02-21,981348699
2001-02-22,612666855
2001-02-23,902158086
2001-02-24,537534813
2001-02-25,835982286
2001-02-26,505742071
2001-02-27,589298135
2001-02-28,581599582
2001-03-01,827247797
2001-03-02,508306199
2001-03-03,921460958
2001-03-04,579220249
2001-03-05,590041040
2001-03-06,869227482
2001-03-07,792769766
2001-03-08,690614699
2001-03-09,555006236
2001-03-10,968045732
2001-03-11,922860438
2001-03-12,952347704
2001-03-13,701584489
2001-03-14,723265068
2001-03-15,669995480
2001-03-16,543431710
2001-03-17,976182490
2001-03-18,795397117
2001-03-19,789982308
2001-03-20,661326620
2001-03-21,503910340
2001-03-22,676206964
2001-03-23,985127585
2001-03-24,501918657
2001-03-25,758945201
2001-03-26,653789628
2001-03-27,578742378
2001-03-28,768890520
2001-03-29,900521191
2001-03-30,617297620
2001-03-31,706755633
2001-04-01,959682689
2001-04-02,820020332
2001-04-03,702923858
2001-04-04,927760343
2001-04-05,566344883
2001-04-06,847985851
2001-04-07,739996987
2001-04-08,830705193
2001-04-09,563795339
2001-04-10,534640270
2001-04-11,661815520
2001-04-12,967832011
2001-04-13,585135167
2001-04-14,962409000
2001-04-15,864842635
2001-04-16,729786917
2001-04-17,645992503
2001-04-18,527386368
2001-04-19,525224250
2001-04-20,882779598
2001-04-21,815471799
2001-04-22,753630002
2001-04-23,601585395
2001-04-24,767476431
2001-04-25,725326041
2001-04-26,926185371
2001-04-27,871437438
2001-04-28,740690864
2001-04-29,844252431
2001-04-30,600370154
2001-05-01,895909792
2001-05-02,528800126
2001-05-03,661584821
2001-05-04,615334254
2001-05-05,742238024
2001-05-06,969642881
2001-05-07,545050262
2001-05-08,916126773
2001-05-09,796094195
2001-05-10,712910496
2001-05-11,644616334
2001-05-12,846080285
2001-05-13,576959982
2001-05-14,962321008
2001-05-15,789378845
2001-05-16,890756696
2001-05-17,724671303
2001-05-18,610321421
2001-05-19,614099358
2001-05-20,500979234
2001-05-21,596848747
2001-05-22,792485533
2001-05-23,520008290
2001-05-24,644581356
2001-05-25,837593252
2001-05-26,557624115
2001-05-27,509330070
2001-05-28,791842689
2001-05-29,877591892
2001-05-30,875888726
2001-05-31,592753493
2001-06-01,722761267
2001-06-02,937487297
2001-06-03,672836350
2001-06-04,942401287
2001-06-05,820980527
2001-06-06,637603156
2001-06-07,636359294
2001-06-08,767865454
2001-06-09,778114481
2001-06-10,811874397
2001-06-11,665513779
2001-06-12,911774056
2001-06-13,501783462
2001-06-14,658700002
2001-06-15,914291709
2001-06-16,864873376
2001-06-17,806568679
2001-06-18,812299010
2001-06-19,737028586
2001-06-20,529782525
2001-06-21,839215024
2001-06-22,561649941
2001-06-23,655876299
2001-06-24,537687410
2001-06-25,686280835
2001-06-26,873831629
2001-06-27,944368939
2001-06-28,740226032
2001-06-29,607620069
2001-06-30,982226791
2001-07-01,881691383
2001-07-02,980528206
2001-07-03,527539871
2001-07-04,501354386
2001-07-05,571882593
2001-07-06,596547226
2001-07-07,872948334
2001-07-08,527246276
2001-07-09,750511749
2001-07-10,804309347
2001-07-11,962834526
2001-07-12,880304596
2001-07-13,863862873
2001-07-14,899214895
2001-07-15,809416501
2001-07-16,669547530
2001-07-17,781211475
2001-07-18,574447249
2001-07-19,889352807
2001-07-20,996830796
2001-07-21,873279912
2001-07-22,736854077
2001-07-23,748152149
2001-07-24,679705138
2001-07-25,644394314
2001-07-26,757366003
2001-07-27,640522996
2001-07-28,937419168
2001-07-29,727873426
2001-07-30,781591101
2001-07-31,704579591
2001-08-01,703860002
2001-08-02,722905986
2001-08-03,786103667
2001-08-04,577394900
2001-08-05,957757855
2001-08-06,690345123
2001-08-07,698738752
2001-08-08,865997465
2001-08-09,607695861
2001-08-10,929679145
2001-08-11,823038967
2001-08-12,536202687
2001-08-13,636805225
2001-08-14,790915281
2001-08-15,693848378
2001-08-16,818674871
2001-08-17,585467218
2001-08-18,785651718
2001-08-19,924592734
2001-08-20,981738206
2001-08-21,729869183
2001-08-22,784996802
2001-08-23,853867773
2001-08-24,531895219
2001-08-25,893266920
2001-08-26,739397238
2001-08-27,973304688
2001-08-28,623012131
2001-08-29,658167654
2001-08-30,544667565
2001-08-31,825591233
2001-09-01,810420461
2001-09-02,693597183
2001-09-03,648321406
2001-09-04,767421515
2001-09-05,749921590
2001-09-06,718556610
2001-09-07,936336764
2001-09-08,876179474
2001-09-09,820225351
2001-09-10,989253684
2001-09-11,978030647
2001-09-12,917430710
2001-09-13,625402053
2001-09-14,989460100
2001-09-15,576998972
2001-09-16,972248517
2001-09-17,910959123
2001-09-18,798288276
2001-09-19,902402560
2001-09-20,544567147
2001-09-21,968997326
2001-09-22,872516890
2001-09-23,884524233
2001-09-24,730798749
2001-09-25,514406041
2001-09-26,888281986
2001-09-27,693072143
2001-09-28,512389233
2001-09-29,998700881
2001-09-30,973969778
2001-10-01,530799335
2001-10-02,756991231
2001-10-03,663821721
2001-10-04,903502091
2001-10-05,892766923
2001-10-06,889457635
2001-10-07,653415304
2001-10-08,698394916
2001-10-09,791550840
2001-10-10,521548233
2001-10-11,663031812
2001-10-12,880949702
2001-10-13,979528753
2001-10-14,597198744
2001-10-15,785303636
2001-10-16,936514746
2001-10-17,853515045
2001-10-18,848689665
2001-10-19,977570105
2001-10-20,594242159
2001-10-21,927986039
2001-10-22,816008296
2001-10-23,758356683
2001-10-24,679436916
2001-10-25,916289038
2001-10-26,601274183
2001-10-27,569536272
2001-10-28,837844696
2001-10-29,583635008
2001-10-30,629401959
2001-10-31,709619332
2001-11-01,750623756
2001-11-02,575262691
2001-11-03,960242846
2001-11-04,904104056
2001-11-05,918300187
2001-11-06,856810012
2001-11-07,975296424
2001-11-08,699718979
2001-11-09,953716522
2001-11-10,714928794
2001-11-11,744922391
2001-11-12,641258082
2001-11-13,818693930
2001-11-14,926743630
2001-11-15,866799574
2001-11-16,728790798
2001-11-17,870396077
2001-11-18,714276891
2001-11-19,776495859
2001-11-20,556512030
2001-11-21,812435218
2001-11-22,777885307
2001-11-23,743421390
2001-11-24,721204582
2001-11-25,507298996
2001-11-26,623615650
2001-11-27,966058404
2001-11-28,867314127
2001-11-29,891329650
2001-11-30,775693394
2001-12-01,689111646
2001-12-02,676360747
2001-12-03,938152994
2001-12-04,957379865
2001-12-05,778017147
2001-12-06,996022628
2001-12-07,907392178
2001-12-08,738541197
2001-12-09,992191086
2001-12-10,791539800
2001-12-11,639026823
2001-12-12,759068718
2001-12-13,781401129
2001-12-14,555472695
2001-12-15,667027212
2001-12-16,703579599
2001-12-17,734358129
2001-12-18,720268753
2001-12-19,643825324
2001-12-20,595209789
2001-12-21,554483927
2001-12-22,583754502
2001-12-23,787102911
2001-12-24,503921460
2001-12-25,774902545
2001-12-26,796849584
2001-12-27,673935977
